
Equipo         : CLASIFICADOR_ESPIRAS_04 
Lugar          : -35.5183, -58.2964      
Descripcion    : RP20 Ranchos            
Fecha Inicio   : 14/12/24 00:00:00       
Archivo        : REG00165.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : Chascomus -Ranchos      
        VIA 2  : Ranchos - Chascomus     
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
08:42:44 1 0 2 074 0532 1.39
08:44:03 1 0 1 075 0502 1.39
08:44:16 1 0 2 066 0709 0.74
08:45:09 1 0 1 070 0582 0.62
08:46:57 1 0 2 046 0990 0.67
08:47:01 1 0 1 087 0596 0.66
08:47:25 1 0 1 068 0476 1.07
08:47:48 1 0 2 067 0510 1.28
08:48:36 1 0 2 099 0468 1.29
08:48:53 1 0 2 044 0456 1.27
08:48:54 1 0 2 044 0501 1.28
08:49:08 1 0 1 066 0579 0.76
08:50:15 1 0 1 045 0679 0.83
08:50:19 1 0 1 041 0484 1.00
08:50:42 1 0 2 082 0570 0.36
08:51:30 1 0 2 082 0578 1.23
08:51:44 1 1 2 080 0268 0.11
08:51:44 1 0 1 080 0457 0.73
08:52:42 1 0 1 072 0550 0.86
08:52:56 1 0 1 077 0571 0.90
08:53:10 1 0 2 073 1216 0.96
08:53:56 1 0 2 060 1992 0.50
08:54:24 1 0 2 075 0538 1.58
08:55:41 1 0 2 075 0467 1.22
08:56:16 1 0 1 110 0598 0.31
08:56:27 1 0 1 084 0515 1.30
08:58:02 1 1 1 100 0611 0.75
08:58:02 1 0 2 082 0500 0.97
08:58:10 1 0 2 037 1186 0.42
08:58:41 1 0 2 101 0544 1.31
09:00:08 1 0 2 067 0499 1.33
09:01:55 1 0 2 095 0561 1.07
09:02:25 1 0 2 061 0509 1.18
09:03:36 1 0 1 073 0498 0.78
09:03:43 1 0 2 074 0451 1.03
09:05:55 1 0 2 055 1020 0.69
09:05:59 1 0 2 063 1254 1.45
09:06:00 1 0 2 081 0453 0.54
09:06:00 1 1 1 081 0427 0.15
09:06:24 1 0 2 073 0525 1.47
09:06:30 1 0 2 073 1025 1.30
09:06:32 1 0 2 072 0496 1.14
09:06:42 1 0 2 083 0513 1.30
09:07:38 1 0 2 077 1293 1.35
09:07:42 1 0 2 078 0387 0.56
09:07:49 1 0 2 078 1093 1.01
09:07:56 1 0 2 053 0487 0.93
