
Equipo         : CLASIFICADOR_ESPIRAS_04 
Lugar          : -35.5183, -58.2964      
Descripcion    : RP20 Ranchos            
Fecha Inicio   : 14/12/24 10:37:46       
Archivo        : REG00166.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : Chascomus -Ranchos      
        VIA 2  : Ranchos - Chascomus     
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
13:34:37 1 0 2 087 0528 1.55
13:35:23 1 0 1 078 0714 0.98
13:35:49 1 0 1 111 0191 0.08
13:35:52 1 0 1 097 0520 1.07
13:36:00 1 0 1 088 0591 0.76
13:36:12 1 0 1 049 2144 0.49
13:36:21 1 0 2 081 0489 0.57
13:36:53 1 0 1 087 0544 1.15
13:37:41 1 0 1 017 0076 0.13
13:38:25 1 0 1 084 0505 1.13
13:39:37 1 0 1 084 0535 1.30
13:39:41 1 0 1 059 0895 0.44
13:39:59 1 0 2 088 0483 0.85
13:40:11 1 0 2 067 0466 1.23
13:40:43 1 0 2 083 0533 1.64
13:41:11 1 0 2 097 0577 0.88
13:41:12 1 0 2 112 0587 1.06
13:41:13 1 0 1 076 0588 0.75
13:41:18 1 0 1 072 0568 1.09
13:41:24 1 0 1 080 0457 1.25
13:41:57 1 0 1 061 0570 0.82
13:42:26 1 0 1 078 0527 1.07
13:42:54 1 0 2 063 0491 0.85
13:42:56 1 0 2 072 0484 1.35
13:43:58 1 0 1 089 0519 1.07
13:44:19 1 0 1 093 0454 0.93
13:45:10 1 0 1 108 0486 0.95
13:45:28 1 0 2 065 0517 0.51
13:45:28 1 0 1 070 1077 0.45
13:45:34 1 0 1 076 1217 0.41
13:47:08 1 0 2 073 0503 0.99
13:48:09 1 0 2 056 0449 1.12
13:48:16 1 0 2 059 0424 1.18
13:48:35 1 0 1 084 0512 0.69
13:50:09 1 0 1 073 0515 1.08
13:52:03 1 0 2 083 0507 0.70
13:52:43 1 0 1 092 0465 0.59
13:54:23 1 1 2 076 0533 0.13
13:54:23 1 0 1 075 0627 0.32
13:54:26 1 0 1 083 0475 1.17
13:55:04 1 0 2 056 0489 1.31
13:55:41 1 0 2 077 0436 1.25
13:56:27 1 0 2 097 0512 1.38
13:56:50 1 0 1 077 0448 0.91
13:57:01 1 0 2 089 0495 1.22
13:57:55 1 0 1 057 0163 0.10
13:59:12 1 0 1 115 0500 0.94
14:00:40 1 0 1 088 0508 1.04
14:01:03 1 0 2 084 0515 0.86
14:01:17 1 0 1 087 0491 1.05
14:01:50 1 0 1 084 0510 1.14
14:03:48 1 0 1 072 0587 0.80
14:03:53 1 0 2 067 0507 1.11
14:04:03 1 0 2 065 0463 1.39
14:05:19 1 0 2 141 0619 1.10
14:05:47 1 0 1 100 0487 0.57
14:07:24 1 0 1 032 0545 0.81
14:08:01 1 0 2 076 0497 0.66
14:08:17 1 0 2 100 0904 0.87
14:09:48 1 0 1 073 0530 0.95
14:09:49 1 0 1 077 0498 1.01
14:12:49 1 3 1 000 0000 0.10
14:12:54 1 1 2 048 0459 0.07
14:12:55 1 0 1 052 1665 0.17
14:14:17 1 0 1 089 0508 1.25
14:14:19 1 0 2 064 0496 0.71
14:15:28 1 1 2 101 0209 0.06
14:15:28 1 0 1 098 0444 0.62
14:17:15 1 0 2 054 0482 1.24
14:18:54 1 0 2 031 0466 1.17
14:19:41 1 0 2 071 0550 1.63
14:22:36 1 0 2 068 0512 1.27
14:22:47 1 0 1 066 0455 0.72
14:23:01 1 0 2 082 0465 1.14
14:24:09 1 0 1 057 0502 0.94
14:24:43 1 0 1 068 0471 1.31
14:24:45 1 0 1 073 0538 1.52
14:24:47 1 0 1 065 0513 1.43
14:24:49 1 0 2 068 0502 0.85
14:24:53 1 0 1 064 0462 1.33
14:25:16 1 0 2 094 0525 1.24
14:25:23 1 0 1 059 0503 1.30
14:25:41 1 0 2 048 0493 0.75
14:26:14 1 0 2 078 0486 1.09
14:27:42 1 0 2 083 0583 0.93
14:28:31 1 0 1 099 0498 0.62
14:29:11 1 0 2 069 0458 0.88
14:29:30 1 0 1 075 0465 1.07
14:30:50 1 0 2 058 0777 0.44
14:31:16 1 0 2 084 0473 1.31
14:32:30 1 0 1 075 1384 0.27
14:32:38 1 0 1 087 0490 1.22
14:32:50 1 0 1 065 0517 1.52
14:33:51 1 0 2 107 0556 0.87
14:34:57 1 0 1 080 0597 0.48
14:35:21 1 0 2 080 0601 1.09
14:35:43 1 0 2 097 0502 1.18
14:36:34 1 0 1 072 0492 0.78
14:37:14 1 0 2 056 0502 1.02
14:37:45 1 0 2 075 0492 0.58
14:38:00 1 0 2 061 0914 1.09
14:38:56 1 0 1 107 0529 0.56
14:39:06 1 0 1 057 0541 0.97
14:40:03 1 3 2 000 0000 0.04
14:41:35 1 0 2 073 0516 1.10
14:42:10 1 1 1 083 1077 0.12
14:43:31 1 2 2 000 0000 0.09
14:44:33 1 0 2 082 0504 1.38
14:45:11 1 0 1 100 0457 0.82
14:46:21 1 0 2 084 0518 0.85
14:47:15 1 1 1 076 1066 0.11
14:47:15 1 0 2 075 1304 1.53
14:48:42 1 0 2 078 0491 1.15
14:50:44 1 0 2 060 0511 1.52
14:51:15 1 0 2 068 0445 1.21
14:53:25 1 0 1 050 0455 0.60
14:55:52 1 1 2 137 0257 0.05
14:55:52 1 0 1 139 0506 0.53
14:55:56 1 1 2 129 0430 0.15
14:55:56 1 0 1 132 0576 0.42
14:56:42 1 0 2 080 0489 1.02
14:56:59 1 0 2 073 0433 1.18
14:59:14 1 0 2 094 0475 1.14
14:59:16 1 0 2 081 0565 0.66
14:59:30 1 0 1 080 0503 0.47
15:00:11 1 0 2 050 0451 1.03
15:00:11 1 0 1 085 0520 1.42
15:00:30 1 0 1 041 1651 0.72
15:00:33 1 0 1 043 0382 0.
