
Equipo         : CLASIFICADOR_ESPIRAS_03 
Lugar          : -35.0498, -58.1190      
Descripcion    : RP06_KM0                
Fecha Inicio   : 16/12/24 09:53:38       
Archivo        : REG00753.TXT            
# Esclavos     : 1                       
    Esclavo   1: ESCLAVO 1 DEFAULT       
        VIA 1  : via Rapida              
        VIA 2  : via Lenta               
                                                                                                                         

hora (hh:mm:ss)
|        esclavo (1-2)
|        | sentido(0:mano 1:c.mano 2:A 3:B)
|        | | via (1-2)
|        | | | velocidad (Km/h)
|        | | | |   longitud (cm)
|        | | | |   |    desviacion (%)
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
|        | | | |   |    |
V        V V V V   V    V
                                                                                                                                                            
10:17:23 1 0 1 104 0485 0.83
10:17:30 1 0 2 108 0559 1.09
10:17:46 1 0 1 119 0369 0.27
10:17:51 1 0 1 044 0486 0.44
10:18:06 1 0 2 139 0643 0.62
10:18:13 1 0 1 094 0472 0.56
10:18:14 1 0 2 081 0870 0.59
10:18:18 1 0 2 091 1252 0.52
10:18:29 1 0 2 091 0522 1.20
10:18:39 1 0 2 094 0550 1.07
10:18:41 1 0 1 109 0494 0.82
10:18:45 1 0 2 095 0561 0.93
10:18:53 1 0 2 090 0515 0.99
10:18:57 1 0 1 150 0606 0.75
10:19:03 1 0 1 131 0512 1.16
10:19:05 1 0 1 148 0498 1.14
10:19:13 1 0 2 089 0452 0.51
10:19:14 1 0 1 083 0575 1.06
10:19:15 1 0 2 070 0936 0.32
10:19:16 1 0 1 089 0386 0.22
10:19:22 1 0 2 124 0618 0.48
10:19:22 1 0 1 139 0578 1.08
10:19:49 1 0 1 113 0547 0.91
10:20:11 1 0 1 097 0509 0.72
10:20:35 1 1 2 000 0000 0.60
10:20:35 1 3 2 000 0000 0.04
10:20:41 1 2 2 000 0000 1.04
10:20:48 1 0 1 118 0535 0.95
10:20:51 1 0 2 109 0585 0.61
10:21:00 1 0 1 115 0491 0.83
10:21:07 1 0 2 081 0564 1.09
10:21:09 1 0 2 097 0286 0.11
10:21:21 1 0 2 065 0819 0.44
10:21:25 1 0 1 100 0562 0.45
10:21:29 1 0 2 104 0558 1.09
10:21:31 1 0 2 080 0984 0.46
10:21:49 1 0 2 086 0533 0.92
10:21:50 1 0 1 121 0571 0.60
10:21:53 1 0 1 113 0517 0.84
10:21:58 1 0 2 093 0538 0.78
10:22:10 1 0 2 101 0507 1.21
10:22:10 1 0 1 112 0508 0.79
10:22:15 1 0 2 101 0526 0.98
10:22:24 1 0 2 076 2032 0.41
10:22:25 1 0 1 105 0552 1.03
10:22:47 1 0 2 089 0590 1.15
10:22:53 1 0 1 087 0446 0.65
10:22:55 1 0 1 125 0575 1.19
10:23:15 1 0 2 067 1980 0.44
10:23:19 1 0 1 135 0607 0.72
10:23:23 1 0 2 093 0557 1.02
10:23:33 1 0 2 103 0528 1.08
10:23:52 1 0 2 122 0389 0.22
10:24:00 1 0 2 105 0522 0.88
10:24:04 1 0 1 117 0495 0.74
10:24:07 1 0 2 108 0499 1.04
10:24:27 1 0 2 091 0579 0.90
10:24:28 1 0 1 167 0544 1.02
10:24:32 1 0 1 108 0553 0.39
10:24:39 1 0 2 107 0573 1.09
10:25:08 1 0 2 080 2468 0.69
10:25:13 1 0 2 100 0490 1.08
10:25:17 1 0 1 112 0524 0.84
10:25:21 1 0 2 088 1047 0.36
10:25:22 1 0 1 104 0511 1.01
10:25:44 1 0 1 114 0456 0.87
10:25:50 1 0 2 107 0527 0.94
10:25:50 1 0 1 109 0521 0.89
10:25:53 1 0 2 091 0464 1.02
10:25:59 1 0 2 110 0752 0.89
10:26:06 1 0 2 088 0614 0.79
10:26:22 1 0 1 123 0484 0.90
10:26:30 1 0 2 078 0872 1.21
10:26:34 1 0 1 096 0460 0.75
10:26:35 1 0 2 084 0503 0.96
10:26:40 1 0 1 100 0512 0.98
10:26:54 1 0 2 116 0571 1.08
10:27:02 1 0 2 097 0540 1.19
10:27:08 1 0 1 122 0494 0.92
10:27:10 1 0 2 076 0676 0.55
10:27:11 1 0 1 122 0577 1.23
10:27:17 1 0 2 042 1308 0.49
10:27:18 1 0 1 112 0517 0.87
10:27:22 1 0 1 116 0564 1.25
10:27:24 1 0 1 123 0547 0.99
10:27:45 1 0 2 078 0823 0.46
10:27:57 1 0 1 116 0535 1.05
10:28:08 1 0 1 079 1181 0.18
10:28:10 1 0 2 066 2134 0.41
10:28:13 1 0 1 079 0989 0.27
10:28:14 1 0 2 085 0520 1.69
10:28:19 1 0 1 120 0496 0.58
10:28:24 1 0 2 119 0414 0.29
10:28:33 1 0 1 103 0483 0.64
10:28:49 1 0 2 096 0538 1.03
10:28:51 1 0 2 096 0613 0.92
10:29:05 1 0 1 112 0565 0.45
10:29:06 1 0 1 112 0451 0.82
10:29:10 1 0 2 110 0562 0.97
10:29:12 1 0 1 115 0598 0.60
10:29:17 1 0 1 117 0476 0.18
10:29:19 1 0 2 112 0521 0.90
10:29:31 1 0 2 063 1943 0.42
10:29:41 1 0 2 129 0580 1.08
10:29:42 1 0 2 128 0430 0.14
10:29:43 1 0 2 108 0547 1.17
10:29:48 1 0 1 146 0484 0.47
10:29:54 1 0 2 079 2109 0.44
10:29:58 1 0 1 109 0545 0.40
10:30:02 1 0 2 050 1229 0.38
10:30:52 1 0 2 102 0527 1.01
10:30:57 1 0 1 103 0503 0.84
10:31:20 1 0 2 091 0618 0.75
10:31:21 1 0 1 101 0476 0.91
10:31:22 1 0 2 080 0512 0.98
10:31:30 1 0 1 104 0537 0.39
10:31:45 1 0 2 032 0449 0.33
10:31:47 1 2 1 000 0000 0.17
10:31:52 1 0 1 107 0573 0.54
10:31:58 1 0 1 093 0147 0.08
10:31:58 1 0 2 088 0520 1.06
10:32:02 1 0 2 090 0571 1.24
10:32:22 1 0 2 125 0567 0.92
10:33:12 1 0 1 072 0563 0.69
10:33:12 1 0 2 102 0554 1.01
10:33:19 1 0 2 060 1910 0.41
10:33:33 1 0 1 115 0463 1.14
10:33:43 1 0 1 120 0523 0.36
10:33:46 1 0 2 099 0548 1.24
10:33:59 1 0 2 085 0512 0.37
10:34:02 1 0 2 080 2193 0.46
10:34:03 1 0 1 109 0495 0.43
10:34:06 1 0 1 122 0491 0.60
10:34:09 1 0 1 117 0542 1.09
10:34:14 1 0 2 091 1060 0.37
10:34:33 1 0 2 091 0849 0.45
10:34:37 1 0 2 079 1772 0.44
10:34:53 1 0 2 087 0506 1.20
10:35:07 1 0 2 050 1243 0.36
10:35:15 1 0 2 072 0846 0.56
10:35:19 1 0 2 070 1781 0.45
10:35:23 1 0 2 073 1615 1.34
10:35:42 1 0 1 108 0450 0.90
10:35:52 1 0 2 080 0510 1.19
10:35:57 1 0 2 078 1031 0.38
10:35:57 1 0 1 114 0580 0.85
10:36:00 1 0 2 071 1014 0.58
10:36:04 1 0 1 118 0443 0.14
10:36:15 1 0 1 121 0561 0.99
10:36:40 1 0 2 123 0574 0.46
10:36:52 1 0 2 094 0532 1.02
10:36:56 1 0 2 092 2043 0.50
10:37:02 1 0 1 118 0511 0.97
10:37:21 1 0 2 078 0593 0.78
10:37:24 1 0 2 078 2016 0.43
10:37:28 1 0 1 119 0512 0.83
10:37:42 1 2 2 000 0000 0.11
10:37:46 1 3 2 000 0000 0.59
10:37:54 1 3 2 000 0000 0.85
10:37:57 1 3 2 000 0000 1.14
10:38:18 1 0 2 078 1951 0.43
10:38:20 1 0 1 120 0492 0.95
10:38:25 1 0 1 116 0482 1.10
10:38:27 1 0 1 123 0552 0.91
10:38:37 1 0 1 127 0511 0.47
10:39:01 1 0 2 075 1496 0.44
10:39:04 1 0 1 119 0492 0.85
10:39:07 1 0 2 083 0528 1.04
10:39:09 1 0 1 112 0557 0.55
10:39:14 1 0 2 101 0484 0.97
10:39:23 1 0 1 103 0357 0.21
10:39:34 1 0 1 105 0479 0.94
10:39:38 1 0 2 082 1796 0.34
10:39:47 1 0 2 091 0540 1.10
10:39:48 1 0 1 121 0601 0.71
10:39:54 1 0 1 084 0468 0.92
10:39:57 1 0 1 086 0395 0.34
10:39:59 1 0 2 051 0837 0.45
10:40:06 1 0 2 085 0514 1.16
10:40:18 1 0 1 168 0588 1.03
10:40:23 1 0 2 063 1648 0.45
10:40:31 1 0 2 099 0274 0.08
10:40:31 1 0 1 098 0289 0.10
10:40:41 1 0 2 088 0523 1.04
10:41:03 1 0 2 100 0534 1.12
10:41:05 1 0 2 090 0542 1.00
10:41:07 1 0 1 132 0482 0.60
10:41:10 1 0 2 125 0569 0.95
10:41:25 1 0 2 089 0527 1.00
10:41:32 1 0 1 121 0520 1.05
10:41:32 1 0 2 104 0585 1.31
10:41:38 1 0 1 108 0501 1.00
10:41:48 1 0 2 053 1374 0.44
10:41:56 1 0 1 092 0486 1.13
10:42:06 1 3 2 000 0000 0.44
10:42:23 1 0 2 092 0524 0.93
10:42:39 1 0 1 112 0532 0.33
10:42:40 1 0 2 080 0514 1.02
10:42:53 1 1 1 138 0301 0.41
10:42:53 1 3 1 000 0000 0.81
10:43:03 1 0 2 096 1064 0.47
10:43:45 1 0 1 130 0562 0.50
10:43:58 1 0 1 115 0394 0.35
10:44:13 1 0 2 102 0513 0.26
10:44:16 1 0 2 105 0614 0.79
10:44:30 1 0 2 124 0537 0.94
10:44:33 1 0 2 120 0528 0.98
10:44:45 1 0 2 042 1156 0.45
10:44:50 1 0 2 070 1539 0.40
10:45:00 1 0 2 078 0675 0.74
10:45:20 1 0 2 100 1160 0.49
10:45:20 1 0 1 103 0503 1.10
10:45:21 1 0 1 109 0523 0.98
10:45:37 1 0 2 093 0595 0.63
10:45:55 1 0 2 081 2016 0.42
10:46:08 1 0 2 114 0618 0.67
10:46:13 1 0 1 104 0505 0.76
10:46:13 1 0 2 106 0380 0.18
10:46:14 1 0 1 101 0461 0.70
10:46:14 1 0 2 092 0488 1.09
10:46:16 1 0 1 099 0529 0.88
10:46:33 1 0 2 087 0539 1.02
10:46:54 1 0 2 114 0570 0.91
10:47:04 1 0 2 103 0544 1.11
10:47:16 1 0 2 076 0485 1.19
10:47:38 1 0 2 109 0748 0.50
10:47:43 1 0 1 131 0174 0.08
10:47:43 1 0 1 130 0184 0.09
10:47:45 1 0 2 098 0644 1.05
10:48:00 1 0 2 082 0519 1.04
10:48:05 1 0 2 075 0552 1.06
10:48:07 1 0 2 078 0539 1.02
10:48:11 1 0 1 128 0653 1.23
10:48:16 1 0 2 099 0548 1.02
10:48:20 1 0 2 100 0533 1.08
10:48:29 1 0 2 100 0571 1.38
10:48:38 1 0 1 114 0528 1.28
10:48:45 1 0 2 093 0584 1.34
10:48:49 1 0 1 019 0769 0.54
10:49:08 1 0 2 103 0454 0.14
10:49:14 1 0 2 062 2016 0.59
10:49:41 1 0 2 090 0536 1.02
10:49:41 1 0 1 151 0560 0.64
10:49:47 1 0 2 096 0590 1.23
10:50:22 1 0 1 101 0525 1.07
10:50:23 1 0 1 096 0503 1.13
10:50:23 1 0 2 074 2157 0.47
10:50:24 1 0 1 105 0502 1.01
